2025-08-13 01:46:00.566 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Temperature too high (43.26°C), started cooling
2025-08-13 01:46:00.584 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Humidity too low (20.5%), started humidifying
2025-08-13 01:46:00.638 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Soil humidity too high (78.24%), started drainage
2025-08-13 01:46:00.757 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=41.04, 阈值=35.0, 级别=CRITICAL
2025-08-13 01:46:00.761 [scheduling-1] WARN  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - Critical high temperature alert: 41.04°C
2025-08-13 01:46:00.768 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=HUMIDITY, 参数值=26.21, 阈值=30.0, 级别=HIGH
2025-08-13 01:46:00.772 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - Low humidity alert: 26.21%
2025-08-13 01:47:00.670 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=43.12, 阈值=35.0, 级别=CRITICAL
2025-08-13 01:47:00.674 [scheduling-1] WARN  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - Critical high temperature alert: 43.12°C
2025-08-13 01:47:00.681 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=HUMIDITY, 参数值=22.13, 阈值=30.0, 级别=HIGH
