2025-08-12 00:38:05.614 [restartedMain] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Successfully initialized 12 simulated devices
2025-08-12 00:38:05.615 [restartedMain] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Started automatic device control
2025-08-12 00:38:05.615 [restartedMain] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - All scheduled tasks started
2025-08-12 00:38:05.816 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Temperature too low (8.15°C), started heating
2025-08-12 00:38:05.914 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=8.15, 阈值=10.0, 级别=HIGH
2025-08-12 00:38:05.919 [scheduling-1] WARN  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - Critical low temperature alert: 8.15°C
2025-08-12 00:39:05.558 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=8.12, 阈值=10.0, 级别=HIGH
2025-08-12 00:39:05.562 [scheduling-1] WARN  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - Critical low temperature alert: 8.12°C
2025-08-12 00:40:05.592 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Temperature too low (9.17°C), started heating
2025-08-12 00:40:05.689 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - CO2 level too high (1977.16 ppm), started ventilation
2025-08-12 00:40:05.704 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=9.17, 阈值=10.0, 级别=HIGH
2025-08-12 00:40:05.710 [scheduling-1] WARN  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - Critical low temperature alert: 9.17°C
2025-08-12 00:40:05.715 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发系统报警: 消息=CO2浓度过高警告：当前CO2浓度1977 ppm，高于推荐阈值1500 ppm
2025-08-12 00:40:05.719 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High CO2 level alert: 1977.16 ppm
2025-08-12 00:41:05.557 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=10.22, 阈值=15.0, 级别=MEDIUM
2025-08-12 00:41:05.562 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High temperature alert: 10.22°C
2025-08-12 00:41:05.568 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发系统报警: 消息=CO2浓度过高警告：当前CO2浓度1946 ppm，高于推荐阈值1500 ppm
2025-08-12 00:41:05.572 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High CO2 level alert: 1946.2 ppm
2025-08-12 00:42:05.575 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Temperature too low (11.13°C), started heating
2025-08-12 00:42:05.674 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - CO2 level too high (1910.08 ppm), started ventilation
2025-08-12 00:42:05.691 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=11.13, 阈值=15.0, 级别=MEDIUM
2025-08-12 00:42:05.695 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High temperature alert: 11.13°C
2025-08-12 00:42:05.700 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发系统报警: 消息=CO2浓度过高警告：当前CO2浓度1910 ppm，高于推荐阈值1500 ppm
2025-08-12 00:42:05.704 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High CO2 level alert: 1910.08 ppm
2025-08-12 00:43:05.562 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=10.88, 阈值=15.0, 级别=MEDIUM
2025-08-12 00:43:05.569 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High temperature alert: 10.88°C
2025-08-12 00:43:05.574 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发系统报警: 消息=CO2浓度过高警告：当前CO2浓度1904 ppm，高于推荐阈值1500 ppm
2025-08-12 00:43:05.577 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High CO2 level alert: 1903.58 ppm
2025-08-12 00:44:05.541 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Temperature too low (12.32°C), started heating
2025-08-12 00:44:05.642 [scheduling-1] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - CO2 level too high (1828.04 ppm), started ventilation
2025-08-12 00:44:05.660 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发环境报警: 类型=TEMPERATURE, 参数值=12.32, 阈值=15.0, 级别=MEDIUM
2025-08-12 00:44:05.665 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High temperature alert: 12.32°C
2025-08-12 00:44:05.669 [scheduling-1] INFO  [] [] com.greenhouse.service.impl.AlertServiceImpl - 触发系统报警: 消息=CO2浓度过高警告：当前CO2浓度1828 ppm，高于推荐阈值1500 ppm
2025-08-12 00:44:05.675 [scheduling-1] INFO  [] [] c.greenhouse.service.impl.ScheduledTaskServiceImpl - High CO2 level alert: 1828.04 ppm
2025-08-12 00:44:31.058 [restartedMain] INFO  [] [] c.g.service.impl.DeviceSimulationServiceImpl - Initializing simulated devices...
2025-08-12 00:44:31.076 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: HEATER_001
2025-08-12 00:44:31.085 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: HEATER_002
2025-08-12 00:44:31.092 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: COOLER_001
2025-08-12 00:44:31.101 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: HUMIDIFIER_001
2025-08-12 00:44:31.108 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: DEHUMIDIFIER_001
2025-08-12 00:44:31.117 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: FAN_001
2025-08-12 00:44:31.125 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: FAN_002
2025-08-12 00:44:31.133 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: FAN_003
2025-08-12 00:44:31.141 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: LIGHT_001
2025-08-12 00:44:31.148 [restartedMain] WARN  [] [] com.greenhouse.service.impl.DeviceServiceImpl - 设备更新失败: LIGHT_002
